"age","workclass","fnlwgt","education","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
31,"Private",199655,"Masters",14,"Divorced","Other-service","Not-in-family","Other","Female",0,0,30,"United-States","<=50K"
65,"Private",174056,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
49,"Private",379779,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
48,"Private",194772,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,1902,40,"United-States",">50K"
37,"Private",59944,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
42,"State-gov",436006,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"United-States","<=50K"
35,"Private",189382,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
49,"Private",115784,"Assoc-voc",11,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States","<=50K"
41,"Local-gov",190368,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,70,"United-States","<=50K"
50,"State-gov",159219,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"Canada",">50K"
18,"Private",198087,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","<=50K"
22,"Private",152878,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
30,"Private",270889,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
44,"Federal-gov",404599,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
42,"Private",156526,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Male",0,0,33,"United-States","<=50K"
24,"Private",275395,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States","<=50K"
34,"Private",180284,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,50,"United-States","<=50K"
35,"Federal-gov",245372,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
46,"Private",308334,"1st-4th",2,"Widowed","Other-service","Unmarried","Other","Female",0,0,30,"Mexico","<=50K"
63,"Self-emp-inc",165667,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
24,"State-gov",215797,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
64,"Self-emp-not-inc",177825,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",1055,0,40,"United-States","<=50K"
42,"Private",183319,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K"
19,"Private",174478,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
34,"Private",248584,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
27,"Private",493689,"Bachelors",13,"Never-married","Tech-support","Not-in-family","Black","Female",0,0,40,"France","<=50K"
58,"Self-emp-not-inc",157786,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
28,"Private",441620,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,43,"Mexico","<=50K"
30,NA,157289,"11th",7,"Never-married",NA,"Unmarried","White","Male",0,0,40,"United-States","<=50K"
35,"Private",360799,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,40,"United-States",">50K"
19,"Private",375114,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Private",60229,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
38,"Private",187999,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"United-States",">50K"
25,"Private",207875,"7th-8th",4,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico","<=50K"
25,"Private",159662,"HS-grad",9,"Married-civ-spouse","Sales","Own-child","White","Male",0,0,26,"United-States",">50K"
57,"Private",226875,"7th-8th",4,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
21,NA,380219,"Some-college",10,"Never-married",NA,"Own-child","Black","Female",0,0,40,"United-States","<=50K"
24,"Private",464502,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","Black","Male",0,0,40,NA,"<=50K"
34,"Local-gov",230420,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
28,"Private",270887,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,65,"United-States","<=50K"
45,"Private",285060,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
47,"Private",166181,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,48,"United-States",">50K"
43,"Private",331894,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States",">50K"
25,"Self-emp-not-inc",282631,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
29,"Private",136985,"Assoc-acdm",12,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
43,"Self-emp-not-inc",277488,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,30,"United-States","<=50K"
43,"Self-emp-not-inc",99203,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
50,"Local-gov",311551,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,50,"United-States",">50K"
81,NA,120478,"Assoc-voc",11,"Divorced",NA,"Unmarried","White","Female",0,0,1,NA,"<=50K"
43,"Private",64631,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
46,"Local-gov",267952,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,36,"United-States","<=50K"
17,NA,250541,"11th",7,"Never-married",NA,"Own-child","Black","Male",0,0,8,"United-States","<=50K"
51,"Self-emp-not-inc",353281,"HS-grad",9,"Separated","Other-service","Unmarried","White","Female",0,0,20,"United-States","<=50K"
19,"Private",67759,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,43,"United-States","<=50K"
23,"Private",267955,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
41,"Private",46870,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
20,"Private",104164,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
79,NA,142370,"Prof-school",15,"Married-civ-spouse",NA,"Husband","White","Male",0,0,10,"United-States","<=50K"
35,"Private",209993,"11th",7,"Separated","Priv-house-serv","Unmarried","White","Female",0,0,8,"Mexico","<=50K"
41,"Private",168293,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,45,"United-States","<=50K"
22,"Self-emp-not-inc",123440,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
28,"Private",66434,"10th",6,"Never-married","Other-service","Unmarried","White","Female",0,0,15,"United-States","<=50K"
49,"Private",144844,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,52,"United-States",">50K"
29,"Private",150861,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"Japan","<=50K"
25,"Private",163620,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,84,"United-States",">50K"
31,"Private",227446,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"Cuba",">50K"
31,"Private",118966,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,18,"United-States","<=50K"
50,"Self-emp-inc",52565,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,1485,40,"United-States","<=50K"
59,"Local-gov",181242,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
39,"Private",286789,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
37,"Private",359131,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Female",0,0,48,"United-States","<=50K"
19,NA,80710,"HS-grad",9,"Never-married",NA,"Own-child","White","Female",0,0,40,"United-States","<=50K"
34,"Private",211948,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,1590,40,"United-States","<=50K"
32,"Private",151773,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
45,"Private",270842,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
42,"Self-emp-inc",96509,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,60,"Taiwan","<=50K"
28,"Private",315287,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
24,"Private",153542,"Some-college",10,"Never-married","Sales","Other-relative","White","Male",0,0,35,"United-States","<=50K"
39,"Private",151248,"Some-college",10,"Divorced","Sales","Other-relative","White","Female",0,0,35,"United-States","<=50K"
17,NA,228373,"10th",6,"Never-married",NA,"Own-child","White","Male",0,0,30,"United-States","<=50K"
21,"Private",411068,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"United-States","<=50K"
55,"Self-emp-not-inc",51499,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,72,"United-States","<=50K"
33,"Local-gov",256529,"HS-grad",9,"Separated","Other-service","Own-child","White","Female",0,0,80,"United-States","<=50K"
30,"Private",243841,"HS-grad",9,"Divorced","Other-service","Other-relative","Asian-Pac-Islander","Female",0,0,40,"South","<=50K"
27,"Private",210313,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,28,"Guatemala","<=50K"
44,"Private",192381,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1848,40,"United-States",">50K"
24,"Self-emp-not-inc",117210,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
28,"Private",70604,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,38,"United-States","<=50K"
41,"Private",206470,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"Germany","<=50K"
28,"Private",92262,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
17,"Private",413557,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,32,"United-States","<=50K"
45,"Private",123283,"HS-grad",9,"Separated","Machine-op-inspct","Unmarried","Black","Female",0,0,15,"United-States","<=50K"
32,"Private",209808,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,1740,47,"United-States","<=50K"
54,"Private",145419,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,1672,50,"United-States","<=50K"
48,"Private",102102,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"United-States",">50K"
24,"Private",127139,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
41,"Private",82393,"Some-college",10,"Never-married","Craft-repair","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
24,"State-gov",155775,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
53,"Private",188644,"Preschool",1,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K"
36,"Private",169037,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
37,"Private",162424,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
25,"Private",124590,"HS-grad",9,"Never-married","Exec-managerial","Other-relative","White","Male",0,0,40,"United-States","<=50K"
31,"Self-emp-not-inc",186420,"Masters",14,"Separated","Tech-support","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
51,"Private",103529,"11th",7,"Divorced","Other-service","Unmarried","Black","Female",0,0,30,"United-States","<=50K"
48,"Private",202117,"11th",7,"Divorced","Other-service","Not-in-family","White","Female",0,0,34,"United-States","<=50K"
58,"Private",317479,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
27,NA,60726,"HS-grad",9,"Never-married",NA,"Own-child","Black","Male",0,0,40,"United-States","<=50K"
35,"Private",124483,"Bachelors",13,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Male",0,0,50,NA,">50K"
74,"Federal-gov",39890,"Some-college",10,"Widowed","Transport-moving","Not-in-family","White","Female",0,0,18,"United-States","<=50K"
37,"Private",183384,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
40,"Private",558944,"7th-8th",4,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
32,"Private",245378,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K"
49,"Self-emp-inc",127111,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K"
36,"Private",229180,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"Cuba","<=50K"
34,"Private",148226,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,48,"United-States","<=50K"
66,"Private",340734,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
39,"Local-gov",180686,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,45,"United-States",">50K"
29,"Private",258862,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
37,"Local-gov",126569,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
42,"Private",78765,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",3103,0,45,"United-States",">50K"
59,"Private",246262,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
38,"Private",207568,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,40,"United-States",">50K"
57,"Private",182062,"10th",6,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
25,"Private",169990,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
45,"Private",234699,"HS-grad",9,"Married-spouse-absent","Other-service","Unmarried","Black","Female",0,0,60,"United-States",">50K"
29,"Private",241667,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
57,"Local-gov",132717,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","<=50K"
39,"Self-emp-not-inc",218490,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2415,50,NA,">50K"
47,"Private",133969,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",2885,0,65,"Japan","<=50K"
43,"Private",221172,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
51,"Self-emp-not-inc",127149,"11th",7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"United-States",">50K"
28,NA,131310,"HS-grad",9,"Separated",NA,"Unmarried","White","Female",0,0,40,"United-States","<=50K"
53,NA,220640,"Bachelors",13,"Divorced",NA,"Other-relative","Other","Female",0,0,20,"United-States","<=50K"
55,"Private",289257,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
20,"Private",200450,"7th-8th",4,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,52,"United-States","<=50K"
62,"Self-emp-not-inc",102631,"Some-college",10,"Widowed","Farming-fishing","Unmarried","White","Female",0,0,40,"United-States","<=50K"
24,"Private",461678,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States",">50K"
54,"Private",93605,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,1848,40,"United-States",">50K"
30,"Private",151773,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
50,"Federal-gov",183611,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
36,"Private",214604,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,42,"United-States",">50K"
49,"Local-gov",98738,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
33,"Private",167939,"HS-grad",9,"Married-civ-spouse","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K"
17,"Local-gov",173497,"11th",7,"Never-married","Prof-specialty","Own-child","Black","Male",0,0,15,"United-States","<=50K"
34,"Self-emp-not-inc",313729,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","<=50K"
53,"Private",31460,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
44,"Self-emp-inc",398473,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,70,"United-States",">50K"
42,"Local-gov",199095,"Assoc-voc",11,"Widowed","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
29,"Private",194864,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,18,"United-States","<=50K"
27,"Private",200802,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
51,"Private",340588,"1st-4th",2,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,54,"Mexico","<=50K"
40,"Private",177027,"Bachelors",13,"Married-civ-spouse","Other-service","Wife","Asian-Pac-Islander","Female",7688,0,52,"Japan",">50K"
48,"Local-gov",378221,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"Mexico",">50K"
62,"Private",170984,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
37,"Federal-gov",203070,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,43,"United-States","<=50K"
20,"Private",262749,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
26,"Private",147982,"11th",7,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Private",200700,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
43,"Private",403467,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",7688,0,40,"United-States",">50K"
47,"Self-emp-not-inc",122307,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1887,40,"United-States",">50K"
39,"Private",48915,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
23,"Private",23037,"12th",8,"Never-married","Handlers-cleaners","Own-child","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
58,"Private",202652,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,37,"United-States","<=50K"
25,"Private",557082,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
51,"Private",104748,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","<=50K"
44,"Private",367749,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"Mexico","<=50K"
38,"Private",173968,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
20,NA,168863,"Some-college",10,"Never-married",NA,"Own-child","White","Female",0,0,20,"United-States","<=50K"
45,"Self-emp-not-inc",58683,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
32,"Private",144064,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
55,"Private",213894,"11th",7,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
39,"Private",191502,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
43,"Private",159549,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
52,"Private",152234,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",99999,0,40,"Japan",">50K"
54,"Private",169719,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",3103,0,40,"United-States",">50K"
40,"Private",273425,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
61,NA,63526,"12th",8,"Never-married",NA,"Not-in-family","Black","Male",0,0,52,"United-States","<=50K"
52,"Federal-gov",279337,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
59,"Private",90290,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,34,"United-States","<=50K"
33,"Private",96128,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
49,"Private",195612,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",">50K"
40,"Private",170730,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
61,"Federal-gov",197311,"Masters",14,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
46,"Private",186172,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,40,"United-States",">50K"
38,"Self-emp-not-inc",146042,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",3103,0,60,"United-States",">50K"
41,"Private",106627,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,50,"United-States","<=50K"
43,"Private",221172,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,24,"United-States",">50K"
32,"Private",132601,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K"
20,NA,432376,"Some-college",10,"Never-married",NA,"Own-child","White","Male",0,0,40,"Germany","<=50K"
38,"Private",34173,"Bachelors",13,"Never-married","Sales","Unmarried","White","Female",0,0,45,"United-States","<=50K"
52,"Private",189728,"HS-grad",9,"Separated","Priv-house-serv","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
29,"Federal-gov",106179,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1408,40,"United-States","<=50K"
27,"Private",102889,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"Private",127573,"HS-grad",9,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
61,"Private",123273,"5th-6th",3,"Divorced","Transport-moving","Not-in-family","White","Male",0,1876,56,"United-States","<=50K"
37,"Private",154210,"Some-college",10,"Never-married","Adm-clerical","Other-relative","Asian-Pac-Islander","Male",0,0,14,"Puerto-Rico","<=50K"
26,"Private",97153,"Assoc-acdm",12,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",5178,0,40,"United-States",">50K"
34,"Self-emp-not-inc",182714,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,55,"United-States",">50K"
63,"Private",106023,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
30,"Private",65278,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
42,"Private",107762,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
42,"Local-gov",180318,"10th",6,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,35,"United-States","<=50K"
55,NA,193895,"7th-8th",4,"Divorced",NA,"Unmarried","White","Female",0,0,40,"United-States","<=50K"
77,"Private",142646,"7th-8th",4,"Widowed","Priv-house-serv","Unmarried","White","Female",0,0,23,"United-States","<=50K"
46,"Private",176684,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Federal-gov",257124,"Bachelors",13,"Never-married","Transport-moving","Other-relative","White","Male",0,0,35,"United-States","<=50K"
28,"Private",222442,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,51,"Cuba","<=50K"
62,"Self-emp-not-inc",75478,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
45,NA,119835,"7th-8th",4,"Divorced",NA,"Not-in-family","Amer-Indian-Eskimo","Male",0,0,48,"United-States","<=50K"
35,"Private",85399,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Self-emp-not-inc",117346,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,48,"United-States","<=50K"
48,"Private",287480,"Masters",14,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
71,NA,176986,"HS-grad",9,"Widowed",NA,"Unmarried","White","Male",0,0,24,"United-States","<=50K"
55,"Private",174478,"10th",6,"Never-married","Other-service","Not-in-family","White","Male",0,0,29,"United-States","<=50K"
54,"Self-emp-not-inc",104748,"10th",6,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States","<=50K"
31,"Private",131568,"7th-8th",4,"Divorced","Transport-moving","Unmarried","White","Male",0,0,20,"United-States","<=50K"
36,"Private",206521,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
39,"Private",181661,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
57,"Private",266189,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,42,"United-States","<=50K"
42,"Self-emp-not-inc",27242,"11th",7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","<=50K"
21,"Private",186849,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",209286,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
30,"Private",467108,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,44,"United-States",">50K"
42,"Private",373469,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
19,"Private",127190,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K"
